id,ciudad,tipo,area_m2,alcobas,banos,precio_cop,lat,lon,fecha,estado
CO027141,MEDELLIN,Apartaestudio,136.2,3,2,181200000.0,6.250069,-75.561776,2024-02-16,vendida
CO032714,Medellín,Local,136.6,1,2,174700000.0,6.276961,-75.588961,2024-06-24,comprada
CO042621,Cali,Casa,104.6,2,2,157700000.0,3.416713,-76.48605,2024-05-18,publicada
CO002415,Santiago de Cali,Apartamento,179.5,3,1,215200000.0,3.460387,-76.589359,2024-12-24,publicada
CO014617,Cali,Apartamento,73.5,3,1,89400000.0,3.461364,-76.527169,2024-09-12,publicada
CO008462,Cali,Apartaestudio,72.0,3,2,69800000.0,3.395363,-76.525557,2024-07-22,remodelacion
CO014952,Cali,Casa,53.6,2,2,82400000.0,3.441831,-76.5094,2024-04-22,publicada
CO004573,B/quilla,Local,62.5,2,2,66000000.0,10.96847,-74.869244,2024-09-14,comprada
CO042459,Cali,Apartamento,138.0,3,2,206700000.0,3.481809,-76.466234,2024-02-26,publicada
CO035717,Santiago de Cali,Casa,138.6,3,2,213400000.0,3.451542,-76.589727,2024-06-04,publicada
CO005113,Medellín,Casa,94.2,3,2,131900000.0,6.17421,-75.634768,2024-07-15,vendida
CO011638,Bogota D.C.,Local,139.2,2,1,283900000.0,4.590562,-74.057556,2024-04-05,vendida
CO023522,Medellín,Casa,36.3,4,2,60000000,6.284564,-75.575647,2024-07-22,publicada
CO043374,Cali,Apartaestudio,73.3,2,1,91500000.0,3.424689,-76.53926,2024-06-07,remodelacion
CO020338,BOGOTA,Local,203.7,2,2,235300000.0,4.671965,-74.110714,2024-09-02,remodelacion
CO038659,Cali,Local,163.0,3,2,219900000.0,3.434336,-76.56587,2024-01-07,publicada
CO029673,Santiago de Cali,Apartaestudio,137.2,2,1,240900000.0,3.500131,-76.573211,2024-07-25,publicada
CO042530,Medellin,Apartamento,122.9,2,1,194000000.0,6.214887,-75.573711,2024-08-06,vendida
CO035255,Medellín,Casa,155.7,2,1,280100000.0,6.284174,-75.63591,2024-04-12,publicada
CO043532,Bogota,Apartaestudio,79.1,1,2,114600000.0,4.708255,-74.056887,2024-11-22,publicada
CO000066,Santiago de Cali,Apartamento,145.9,2,1,195400000.0,3.46343,-76.460477,2024-11-21,publicada
CO037215,B/quilla,Local,81.0,3,2,70300000.0,10.928745,-74.857215,2024-12-20,vendida
CO022713,Bogota D.C.,Local,159.6,3,2,228100000.0,4.638204,-74.06206,2024-01-04,comprada
CO032804,Bogotá,Local,147.2,3,1,203300000.0,4.63232,-74.136555,2024-11-08,vendida
CO008113,BOGOTA,Apartaestudio,173.3,1,2,287400000.0,4.621629,-74.133083,2024-08-20,comprada
CO010573,BOGOTA,Apartaestudio,142.9,2,2,262700000.0,4.689271,-74.043891,2024-06-13,publicada
CO038892,Cali,Apartamento,81.2,2,2,107900000.0,3.452211,-76.534137,2024-06-09,publicada
CO035209,Bogotá,Casa,186.3,3,1,302700000.0,4.656326,-74.167222,2024-04-23,vendida
CO026868,Medellín,Apartaestudio,57.7,1,1,70900000.0,6.251386,-75.636026,2024-05-24,comprada
CO023404,Barranquilla,Apartaestudio,41.6,2,1,60000000,10.929914,-74.77539,2024-11-16,publicada
CO037404,BOGOTA,Local,148.1,2,3,294500000.0,4.593032,-74.116052,2024-10-17,publicada
CO021840,Santiago de Cali,Casa,51.5,2,2,77300000.0,3.486317,-76.49718,2024-03-13,vendida
CO033726,Bogota D.C.,Apartaestudio,203.2,2,2,285200000.0,4.654973,-74.140083,2024-03-16,vendida
CO041819,B/quilla,Casa,188.2,2,2,232300000.0,10.96018,-74.869603,2024-11-24,vendida
CO039807,Barranquilla,Local,119.2,4,2,91200000.0,10.944442,-74.831939,2024-07-24,remodelacion
CO017486,Bogotá,Local,149.8,3,2,202600000.0,4.673749,-74.056209,2024-03-11,publicada
CO015883,MEDELLIN,Apartaestudio,162.4,2,1,232700000.0,6.24505,-75.57693,2024-10-06,remodelacion
CO013973,Medellín,Casa,119.0,4,1,177200000.0,6.2891,-75.629692,2024-04-21,publicada
CO031227,Bogotá,Apartaestudio,201.3,3,1,386800000.0,4.691209,-74.116036,2024-06-10,publicada
CO033951,Bogota D.C.,Apartamento,124.1,2,2,276100000.0,4.704159,-74.088473,2024-06-28,publicada
CO043656,Barranquilla,Apartaestudio,113.5,4,2,133100000.0,11.041882,-74.839913,2024-12-23,publicada
CO017659,Bogota,Apartaestudio,164.7,2,2,294800000.0,4.704009,-74.036377,2024-11-05,publicada
CO013126,Barranquilla,Apartaestudio,124.1,1,2,89900000.0,11.002781,-74.782121,2024-02-02,publicada
CO018314,Santiago de Cali,Apartamento,143.2,2,2,178200000.0,3.382398,-76.477672,2024-05-25,comprada
CO033591,Cali,Apartamento,95.1,1,2,125800000.0,3.492744,-76.529665,2024-01-24,comprada
CO044989,Medellin,Apartaestudio,71.9,2,2,132500000.0,6.228983,-75.540116,2024-09-04,publicada
CO023711,Barranquilla,Apartamento,57.4,2,2,62000000.0,10.986843,-74.741242,2024-12-05,remodelacion
CO038918,Cali,Apartaestudio,63.3,3,3,63800000.0,3.456659,-76.502531,2024-02-26,publicada
CO039086,MEDELLIN,Local,129.9,2,1,207100000.0,6.178912,-75.59657,2024-05-01,comprada
CO040876,Bogotá,Apartamento,159.0,3,2,237200000.0,4.611362,-74.12078,2024-09-20,remodelacion
CO024783,Medellín,Apartamento,111.4,3,1,167900000.0,6.291143,-75.593772,2024-04-14,publicada
CO042766,Cali,Local,161.4,2,2,135700000.0,3.420854,-76.563528,2024-04-15,comprada
CO022772,Medellín,Apartaestudio,60.6,1,3,97600000.0,6.210463,-75.507881,2024-03-12,remodelacion
CO040060,Cali,Casa,48.4,2,1,80500000.0,3.403461,-76.533971,2024-02-06,vendida
CO024982,Bogota,Apartamento,135.5,2,1,169900000.0,4.681154,-74.124747,2024-05-24,comprada
CO037985,B/quilla,Local,158.7,2,2,198900000.0,10.976572,-74.813885,2024-03-15,vendida
CO007544,BOGOTA,Local,126.8,3,1,228200000.0,4.666243,-74.101909,2024-05-06,publicada
CO004263,B/quilla,Apartamento,132.6,2,2,156300000.0,11.018593,-74.839465,2024-06-21,vendida
CO011768,Bogotá,Casa,158.8,2,2,211100000.0,4.624611,-74.062723,2024-11-26,publicada
CO028745,B/quilla,Local,77.7,2,1,105300000.0,10.936733,-74.735887,2024-06-05,vendida
CO036112,Medellin,Casa,137.3,1,2,145000000.0,6.19148,-75.548229,2024-01-26,vendida
CO028223,B/quilla,Local,51.9,4,2,62300000.0,10.915707,-74.765419,2024-10-12,comprada
CO030280,Bogotá,Local,95.0,4,1,137900000.0,4.610862,-74.034444,2024-02-03,comprada
CO038642,Cali,Casa,172.8,1,3,215400000.0,3.509802,-76.554163,2024-02-16,publicada
CO030848,Medellín,Local,128.7,3,2,121700000.0,6.247206,-75.57665,2024-03-09,publicada
CO007843,Cali,Casa,162.8,4,1,170100000.0,3.434422,-76.504609,2024-09-04,publicada
CO000389,B/quilla,Apartamento,124.9,2,2,130700000.0,11.002811,-74.819427,2024-08-21,publicada
CO027478,Medellin,Casa,142.0,1,1,226700000.0,6.193422,-75.599998,2024-07-24,comprada
CO032027,MEDELLIN,Local,117.7,3,1,192600000.0,6.265258,-75.594829,2024-07-04,comprada
CO023933,Medellin,Casa,82.1,2,2,79700000.0,6.202325,-75.506014,2024-07-16,publicada
CO034057,Bogota D.C.,Local,149.9,4,3,141500000.0,4.694171,-74.045121,2024-02-22,comprada
CO011303,Bogota D.C.,Apartaestudio,68.3,4,3,123600000.0,4.661033,-74.089579,2024-05-02,remodelacion
CO017113,Barranquilla,Apartamento,62.7,3,1,65100000.0,10.918767,-74.796931,2024-08-05,publicada
CO026584,Medellín,Apartaestudio,112.7,2,2,171800000.0,6.225464,-75.522551,2024-03-07,vendida
CO030285,Cali,Local,110.5,2,2,173200000.0,3.379254,-76.470252,2024-03-14,vendida
CO040794,Cali,Apartamento,141.5,1,2,146400000.0,3.438566,-76.510333,2024-02-15,publicada
CO016106,MEDELLIN,Apartamento,95.8,4,2,159300000.0,6.202654,-75.530427,2024-12-27,vendida
CO031382,Santiago de Cali,Local,119.9,3,3,163200000.0,3.401963,-76.463552,2024-07-18,vendida
CO013932,Medellin,Apartaestudio,171.8,2,1,194900000.0,6.266485,-75.615921,2024-04-24,publicada
CO016103,Barranquilla,Local,143.1,1,2,148100000.0,10.970949,-74.809213,2024-10-20,publicada
CO023046,Medellin,Local,113.8,4,3,162300000.0,6.279408,-75.610921,2024-12-16,vendida
CO019323,Santiago de Cali,Apartamento,108.1,3,2,129200000.0,3.43269,-76.466846,2024-01-04,publicada
CO038017,Barranquilla,Casa,166.8,2,1,191100000.0,11.029446,-74.772056,2024-01-27,publicada
CO004812,Bogota,Local,133.5,3,1,254900000.0,4.699087,-74.111834,2024-05-26,publicada
CO006886,Bogota D.C.,Apartamento,69.4,4,1,136700000.0,4.707804,-74.131541,2024-02-28,remodelacion
CO030386,Medellín,Apartaestudio,186.9,3,1,293400000.0,6.277992,-75.511889,2024-07-21,publicada
CO023100,MEDELLIN,Local,132.1,3,3,158000000.0,6.244057,-75.535616,2024-07-07,publicada
CO006656,Medellin,Local,144.1,1,3,240400000.0,6.260847,-75.551077,2024-11-18,publicada
CO026826,B/quilla,Local,96.9,2,2,99000000.0,10.947599,-74.773757,2024-01-05,publicada
CO040633,Medellín,Apartamento,94.4,2,2,121400000.0,6.261257,-75.601638,2024-10-09,comprada
CO036748,Medellín,Apartaestudio,134.2,1,2,151500000.0,6.274299,-75.613762,2024-03-26,comprada
CO023700,Bogotá,Apartaestudio,132.2,3,1,208500000.0,4.581618,-74.095025,2024-07-17,vendida
CO042311,Santiago de Cali,Local,135.8,2,1,150600000.0,3.432002,-76.539153,2024-03-26,publicada
CO010654,MEDELLIN,Local,193.7,1,2,202800000.0,6.240632,-75.558405,2024-06-27,remodelacion
CO044398,Cali,Local,154.7,1,2,190300000.0,3.413366,-76.582444,2024-06-02,publicada
CO038913,Santiago de Cali,Apartamento,140.8,3,1,165400000.0,3.394342,-76.451271,2024-02-06,publicada
CO027353,MEDELLIN,Local,150.4,3,1,248600000.0,6.28273,-75.625968,2024-06-01,remodelacion
CO039118,Medellin,Apartamento,160.3,4,1,,6.183413,-75.62503,2024-03-11,remodelacion
CO028306,Bogota,Apartamento,99.2,4,2,185200000.0,4.645927,-74.136849,2024-11-16,vendida
CO003555,B/quilla,Apartaestudio,159.5,1,2,176300000.0,10.99438,-74.731501,2024-05-16,vendida
CO038025,Medellín,Casa,155.4,1,2,320300000.0,6.237339,-75.541371,2024-09-05,vendida
CO010713,Bogotá,Apartamento,132.3,1,2,203300000.0,4.679185,-74.039413,2024-03-22,publicada
CO033085,Medellin,Local,112.3,4,3,150200000.0,6.246936,-75.57894,2024-08-28,vendida
CO028304,B/quilla,Apartamento,28,3,2,60000000,10.957472,-74.80655,2024-02-02,publicada
CO014525,Bogota,Apartamento,172.2,4,1,361100000.0,4.587205,-74.083731,2024-03-13,remodelacion
CO017170,Bogota,Local,144.1,4,1,275700000.0,4.667991,-74.071515,2024-07-07,comprada
CO028162,Bogota D.C.,Local,123.1,3,2,174600000.0,4.641009,-74.138702,2024-09-18,vendida
CO030065,Barranquilla,Local,80.4,3,1,65700000.0,11.043101,-74.864055,2024-05-01,publicada
CO000037,Barranquilla,Casa,35.6,2,1,60000000,11.02652,-74.771058,2024-09-10,vendida
CO039265,Bogota,Apartaestudio,185.1,2,1,339000000.0,4.663225,-74.123755,2024-11-10,publicada
CO038245,Bogota,Apartaestudio,157.0,3,1,246900000.0,4.644792,-74.073297,2024-07-03,vendida
CO002217,Cali,Local,158.7,2,1,201300000.0,3.390521,-76.505841,2024-12-03,vendida
CO005980,Medellín,Apartamento,57.4,3,3,91900000.0,6.243396,-75.512302,2024-10-07,comprada
CO043231,B/quilla,Apartamento,174.7,2,2,165800000.0,11.011896,-74.809612,2024-10-02,comprada
CO016535,Medellín,Casa,135.6,2,2,252900000.0,6.177483,-75.509954,2024-12-25,publicada
CO039206,Barranquilla,Local,95.6,2,1,82200000.0,11.033585,-74.835482,2024-07-13,vendida
CO014881,Bogotá,Apartaestudio,114.6,4,1,223000000.0,4.664979,-74.168149,2024-06-03,remodelacion
CO010453,Barranquilla,Local,208.1,1,2,310200000.0,10.979121,-74.733516,2024-09-20,vendida
CO042508,B/quilla,Apartaestudio,72.6,4,2,106.4,11.00925,-74.799725,2024-05-02,remodelacion
CO040394,Medellin,Casa,166.6,2,3,279300000.0,6.30058,-75.526034,2024-04-12,remodelacion
CO041325,Medellín,Local,132.4,4,1,237400000.0,6.206718,-75.550145,2024-05-05,vendida
CO000039,Cali,Casa,67.5,2,2,72800000.0,3.370507,-76.53902,2024-01-15,publicada
CO026474,Santiago de Cali,Local,101.0,4,1,162000000.0,3.449109,-76.477812,2024-02-23,comprada
CO031469,B/quilla,Apartamento,108.8,3,1,147700000.0,11.034218,-74.764708,2024-10-24,comprada
CO019570,MEDELLIN,Casa,44.3,1,3,65600000.0,6.261441,-75.564754,2024-10-19,comprada
CO010367,Bogota D.C.,Apartaestudio,157.8,3,3,255200000.0,4.674283,-74.132446,2024-10-28,remodelacion
CO016156,Cali,Apartaestudio,44.3,2,2,64000000.0,3.465473,-76.580347,2024-07-25,publicada
CO000488,Bogotá,Casa,138.2,1,1,157000000.0,4.66162,-74.068779,2024-02-04,publicada
CO005030,Bogota D.C.,Casa,61.6,2,3,114000000.0,4.693529,-74.133821,2024-03-22,vendida
CO039071,Barranquilla,Apartamento,150.5,2,2,203000000.0,10.970467,-74.769923,2024-02-21,vendida
CO002458,Barranquilla,Local,193.8,4,3,200100000.0,10.918572,-74.751853,2024-10-26,remodelacion
CO017132,Cali,Casa,147.0,3,3,201100000.0,3.405017,-76.492819,2024-05-28,vendida
CO010749,MEDELLIN,Casa,124.4,4,2,143900000.0,6.245787,-75.532163,2024-01-15,comprada
CO016094,BOGOTA,Casa,61.8,1,1,109300000.0,4.646052,-74.153553,2024-01-09,publicada
CO015150,B/quilla,Local,119.6,2,2,119100000.0,11.032966,-74.777197,2024-03-17,comprada
CO025969,BOGOTA,Apartamento,199.0,3,1,301600000.0,4.584721,-74.141691,2024-11-09,remodelacion
CO032329,Medellin,Casa,161.3,2,1,273000000.0,6.264919,-75.594647,2024-09-27,vendida
CO035850,BOGOTA,Casa,88.7,3,1,97300000.0,4.590984,-74.086926,2024-01-25,publicada
CO016763,Santiago de Cali,Casa,133.0,4,2,147200000.0,3.384033,-76.580467,2024-02-10,vendida
CO024798,B/quilla,Apartaestudio,76.5,2,3,107600000.0,10.998323,-74.742042,2024-11-13,publicada
CO008408,Santiago de Cali,Apartamento,42.9,2,2,60000000,3.400082,-76.511348,2024-05-22,vendida
CO023212,MEDELLIN,Apartamento,57.5,3,2,84800000.0,6.300828,-75.563623,2024-11-27,publicada
CO041556,BOGOTA,Local,180.3,2,2,377100000.0,4.695252,-74.062084,2024-07-18,comprada
CO033857,Barranquilla,Casa,201.6,3,2,280100000.0,10.935983,-74.803577,2024-01-22,vendida
CO027749,Cali,Local,77.0,3,1,81000000.0,3.411778,-76.550442,2024-07-14,publicada
CO020414,BOGOTA,Local,28,4,2,60000000,4.607937,-74.116029,2024-12-19,comprada
CO026187,Cali,Casa,141.9,3,3,205900000.0,3.421446,-76.454741,2024-02-20,vendida
CO009443,Santiago de Cali,Apartaestudio,101.2,2,3,99700000.0,3.443369,-76.468024,2024-02-03,comprada
CO038875,MEDELLIN,Local,69.6,4,1,,6.175067,-75.595253,2024-08-09,remodelacion
CO019680,Medellin,Local,85.8,2,3,91200000.0,6.250117,-75.570674,2024-10-16,publicada
CO019786,Medellín,Casa,64.6,2,1,61600000.0,6.307363,-75.61644,2024-04-10,publicada
CO007873,MEDELLIN,Apartamento,107.9,1,3,150600000.0,6.218424,-75.571895,2024-11-12,remodelacion
CO025220,Bogota,Casa,108.0,1,1,173400000.0,4.604194,-74.163487,2024-06-15,remodelacion
CO012338,Santiago de Cali,Casa,106.9,2,1,105300000.0,3.463628,-76.58515,2024-01-07,publicada
CO007699,Santiago de Cali,Apartamento,115.5,2,1,163300000.0,3.406706,-76.583758,2024-04-02,vendida
CO038114,Bogota D.C.,Apartamento,145.9,2,1,248600000.0,4.591419,-74.03057,2024-10-07,publicada
CO027247,Cali,Casa,148.0,3,1,157600000.0,3.498265,-76.497262,2024-01-19,publicada
CO037201,Barranquilla,Local,149.1,2,3,171500000.0,11.034746,-74.765655,2024-04-27,publicada
CO003244,Santiago de Cali,Casa,115.5,4,3,111100000.0,3.489743,-76.488668,2024-06-23,remodelacion
CO044645,Bogota,Apartamento,103.0,2,2,208800000.0,4.70691,-74.053095,2024-12-08,publicada
CO015619,Barranquilla,Casa,110.7,4,3,105800000.0,10.977784,-74.777305,2024-10-22,publicada
CO024156,Barranquilla,Apartaestudio,178.0,1,3,195800000.0,11.023899,-74.74694,2024-09-16,vendida
CO032117,Barranquilla,Local,130.0,1,1,145300000.0,10.963917,-74.841418,2024-03-26,vendida
CO002426,Cali,Apartaestudio,107.9,3,2,134800000.0,3.477979,-76.585037,2024-01-14,remodelacion
CO019027,Bogota,Casa,100.0,3,1,149300000.0,4.597916,-74.089744,2024-05-23,remodelacion
CO033337,Medellin,Apartaestudio,81.2,1,2,112.2,6.259399,-75.618102,2024-02-01,remodelacion
CO002386,Bogota,Casa,115.5,4,2,176600000.0,4.709763,-74.154131,2024-09-03,remodelacion
CO032226,B/quilla,Casa,129.8,3,1,203700000.0,10.96553,-74.823796,2024-03-11,publicada
CO042608,BOGOTA,Apartamento,64.7,1,1,118200000.0,4.648411,-74.044753,2024-11-10,remodelacion
CO012864,Medellín,Apartamento,188.1,3,1,330800000.0,6.247765,-75.533414,2024-05-22,vendida
CO038569,Medellin,Local,164.9,2,3,223800000.0,6.211467,-75.620911,2024-07-08,remodelacion
CO018943,Medellín,Apartamento,126.9,3,1,233100000.0,6.214911,-75.504406,2024-03-16,remodelacion
CO020388,Bogota,Local,122.4,1,1,241200000.0,4.673089,-74.158933,2024-01-28,publicada
CO022368,Medellin,Apartaestudio,45.6,2,1,64400000.0,6.281118,-75.558366,2024-04-03,vendida
CO042244,Bogota D.C.,Local,145.6,3,2,278100000.0,4.585113,-74.145815,2024-12-14,comprada
CO016728,Bogota,Apartaestudio,108.6,2,3,158000000.0,4.673836,-74.04796,2024-09-26,comprada
CO039933,Cali,Casa,121.0,4,1,154200000.0,3.496973,-76.586986,2024-12-03,publicada
CO007835,Cali,Local,93.4,4,3,84500000.0,3.450994,-76.542448,2024-03-24,comprada
CO005815,Medellin,Apartaestudio,88.2,3,1,163400000.0,6.260151,-75.611103,2024-07-04,publicada
CO019848,Barranquilla,Apartamento,60.3,2,2,63800000.0,11.039946,-74.790611,2024-03-15,vendida
CO016265,Santiago de Cali,Apartaestudio,121.1,2,1,165800000.0,3.378258,-76.550478,2024-03-11,vendida
CO001846,MEDELLIN,Local,214.2,3,1,317600000.0,6.186087,-75.619263,2024-03-05,publicada
CO014479,Medellin,Local,83.3,3,1,136000000.0,6.294569,-75.58988,2024-02-10,vendida
CO000246,Bogota D.C.,Local,45.3,3,1,60000000,4.715514,-74.14317,2024-09-04,vendida
CO007223,Barranquilla,Local,68.9,2,2,76800000.0,10.994382,-74.832619,2024-08-05,comprada
CO022864,Santiago de Cali,Casa,43.2,3,1,73100000.0,3.452278,-76.579286,2024-06-19,publicada
CO005855,Medellin,Apartaestudio,172.3,3,3,270500000.0,6.234062,-75.561038,2024-11-18,remodelacion
CO019939,Medellín,Apartaestudio,87.9,3,3,137500000.0,6.282291,-75.619556,2024-10-03,publicada
CO036849,Barranquilla,Casa,40.2,1,2,60000000,10.991874,-74.802551,2024-11-10,remodelacion
CO033454,Bogota D.C.,Apartaestudio,83.2,4,1,155900000.0,4.609064,-74.156133,2024-08-10,comprada
CO027334,Bogotá,Apartamento,107.1,2,2,188700000.0,4.683164,-74.082613,2024-02-26,vendida
CO033723,Santiago de Cali,Local,137.1,3,3,205000000.0,3.45765,-76.541112,2024-01-05,publicada
CO037668,Santiago de Cali,Apartaestudio,46.6,2,1,62800000.0,3.466355,-76.501501,2024-07-05,remodelacion
CO029013,B/quilla,Casa,168.2,1,2,267500000.0,11.041519,-74.840362,2024-09-27,remodelacion
CO025944,Cali,Casa,154.5,3,1,154800000.0,3.507013,-76.549475,2024-06-12,vendida
CO016679,B/quilla,Casa,179.2,3,1,212800000.0,11.002281,-74.839745,2024-01-02,publicada
CO006246,Barranquilla,Local,165.7,2,1,218100000.0,11.04336,-74.825437,2024-12-05,comprada
CO035126,Medellín,Apartamento,63.6,2,2,81300000.0,6.187124,-75.500503,2024-03-14,comprada
CO002550,Santiago de Cali,Casa,121.9,3,2,188700000.0,3.442249,-76.522239,2024-10-22,remodelacion
CO032019,Barranquilla,Apartamento,146.8,1,2,217000000.0,10.929675,-74.756241,2024-12-11,publicada
CO027083,BOGOTA,Apartaestudio,215.2,4,3,406900000.0,4.611141,-74.080327,2024-03-24,vendida
CO028533,B/quilla,Apartaestudio,66.8,2,1,92.7,10.973501,-74.845767,2024-08-15,publicada
CO015732,B/quilla,Apartamento,107.5,1,1,113300000.0,10.955998,-74.753165,2024-05-15,comprada
CO021164,Barranquilla,Casa,57.8,2,2,60000000,11.024305,-74.82511,2024-01-10,publicada
CO003386,Santiago de Cali,Apartamento,139.3,2,1,191900000.0,3.421452,-76.498765,2024-06-18,comprada
CO023628,BOGOTA,Casa,103.7,3,2,135800000.0,4.600634,-74.122543,2024-03-03,vendida
CO012899,Bogotá,Apartaestudio,141.8,3,1,227500000.0,4.681817,-74.114737,2024-10-23,vendida
CO014370,Bogota D.C.,Apartamento,117.4,4,2,197100000.0,4.691912,-74.069173,2024-06-04,publicada
CO042456,Barranquilla,Apartamento,164.8,2,1,135800000.0,10.926625,-74.843773,2024-04-24,remodelacion
CO026899,Bogotá,Local,63.1,3,1,118000000.0,4.698483,-74.137297,2024-06-18,publicada
CO043414,Bogota,Apartamento,107.5,4,2,217700000.0,4.686486,-74.051777,2024-06-18,comprada
CO003936,B/quilla,Casa,164.6,4,3,196000000.0,11.042323,-74.792817,2024-04-11,remodelacion
CO008489,B/quilla,Apartaestudio,130.5,3,3,144700000.0,11.021118,-74.796651,2024-06-13,publicada
CO008730,MEDELLIN,Apartamento,60.4,2,2,87000000.0,6.175031,-75.556563,2024-03-23,publicada
CO002948,Barranquilla,Local,103.5,1,2,126100000.0,10.997531,-74.753625,2024-12-22,remodelacion
CO019057,Bogota D.C.,Local,169.8,3,1,361800000.0,4.657975,-74.155711,2024-09-14,publicada
CO034464,Medellín,Apartaestudio,131.1,3,1,195300000.0,6.208978,-75.611617,2024-01-22,publicada
CO038251,Santiago de Cali,Local,89.0,2,3,133200000.0,3.373316,-76.470782,2024-06-08,comprada
CO000289,Barranquilla,Apartaestudio,137.4,2,3,170300000.0,10.982989,-74.806607,2024-05-13,publicada
CO036875,MEDELLIN,Local,137.9,2,2,214100000.0,6.295353,-75.59703,2024-10-15,vendida
CO030277,Medellín,Casa,116.3,2,1,200300000.0,6.194942,-75.532758,2024-08-25,publicada
CO039892,Bogota,Casa,133.1,3,1,151600000.0,4.70943,-74.129048,2024-07-06,publicada
CO027015,B/quilla,Casa,190.4,4,1,168600000.0,10.936666,-74.75847,2024-12-28,vendida
CO016801,Santiago de Cali,Local,28.4,4,3,60000000,3.405486,-76.501613,2024-01-05,publicada
CO033642,BOGOTA,Local,160.8,1,1,266200000.0,4.62794,-74.060696,2024-10-03,comprada
CO044223,Medellin,Apartamento,145.5,3,1,255700000.0,6.173167,-75.555207,2024-09-16,publicada
CO019916,Bogota,Local,161.1,2,1,319900000.0,4.633892,-74.084476,2024-02-27,publicada
CO040940,Bogotá,Apartamento,111.4,3,2,179300000.0,4.635147,-74.136591,2024-06-07,publicada
CO002811,Medellin,Local,28,2,3,60000000,6.218343,-75.639102,2024-09-22,publicada
CO023686,B/quilla,Apartaestudio,120.8,2,2,122200000.0,10.917903,-74.774236,2024-04-23,vendida
CO009305,Cali,Apartamento,88.7,3,3,143400000.0,3.474776,-76.464401,2024-08-25,vendida
CO017776,BOGOTA,Apartaestudio,210.6,1,2,414700000.0,4.665701,-74.14666,2024-08-28,vendida
CO016814,Bogota,Apartamento,72.6,2,2,122600000.0,4.590881,-74.106393,2024-05-25,publicada
CO006693,Barranquilla,Apartamento,130.0,1,2,180600000.0,11.035207,-74.836063,2024-08-09,vendida
CO023129,BOGOTA,Apartaestudio,91.0,3,1,146200000.0,4.657092,-74.066338,2024-10-17,vendida
CO039092,Santiago de Cali,Local,105.1,3,1,176400000.0,3.379291,-76.537699,2024-02-21,publicada
CO013689,B/quilla,Apartaestudio,129.4,3,2,79600000.0,10.991656,-74.78697,2024-12-21,publicada
CO011472,Barranquilla,Casa,105.9,2,2,121700000.0,11.037996,-74.836904,2024-10-15,vendida
CO043147,Santiago de Cali,Apartamento,77.2,2,1,71500000.0,3.480667,-76.47216,2024-06-06,remodelacion
CO032803,Bogota,Casa,109.3,1,1,200500000.0,4.647618,-74.133076,2024-03-12,comprada
CO028454,Barranquilla,Casa,129.0,2,1,213200000.0,10.93748,-74.804724,2024-07-16,comprada
CO017795,Santiago de Cali,Casa,41.7,3,1,60000000,3.453521,-76.460254,2024-10-22,publicada
CO037588,B/quilla,Apartaestudio,68.1,1,2,64100000.0,11.026577,-74.75981,2024-04-25,comprada
CO000319,Medellin,Casa,125.7,1,3,237200000.0,6.217221,-75.626269,2024-09-23,publicada
CO005374,Medellin,Apartaestudio,101.3,3,3,144200000.0,6.181862,-75.615134,2024-03-24,remodelacion
CO041022,Santiago de Cali,Local,101.5,3,1,137700000.0,3.477254,-76.568834,2024-11-20,vendida
CO011998,Bogota,Apartamento,175.9,4,2,171300000.0,4.69686,-74.110862,2024-03-19,publicada
CO013145,Medellin,Local,84.3,2,2,132100000.0,6.196123,-75.607367,2024-11-24,vendida
CO019724,Bogota D.C.,Casa,190.1,2,3,302600000.0,4.610328,-74.167937,2024-06-16,publicada
CO013723,Bogota,Local,66.1,2,3,113400000.0,4.645904,-74.047524,2024-07-10,vendida
CO016223,Medellin,Apartaestudio,142.3,3,3,183300000.0,6.257954,-75.518361,2024-08-23,remodelacion
CO041265,MEDELLIN,Local,121.8,4,2,162800000.0,6.271922,-75.623529,2024-08-18,comprada
CO018948,B/quilla,Casa,119.2,3,3,183600000.0,10.931592,-74.854052,2024-08-06,vendida
CO006411,Bogotá,Apartaestudio,109.3,2,2,197500000.0,4.598998,-74.107394,2024-07-06,comprada
CO035031,B/quilla,Casa,133.0,1,1,129000000.0,10.946517,-74.801638,2024-05-16,remodelacion
CO037470,Barranquilla,Casa,181.5,2,3,199300000.0,10.962709,-74.804764,2024-12-16,publicada
CO009765,Bogotá,Casa,80.1,2,1,154200000.0,4.698835,-74.099154,2024-06-03,vendida
CO018364,Santiago de Cali,Apartaestudio,113.6,4,2,170200000.0,3.469276,-76.462447,2024-12-27,publicada
CO027999,Barranquilla,Apartaestudio,176.0,3,1,193500000.0,10.977861,-74.730277,2024-12-21,vendida
CO043107,BOGOTA,Local,92.2,3,1,157500000.0,4.595784,-74.096209,2024-03-02,vendida
CO004289,Barranquilla,Apartamento,163.4,2,2,119200000.0,10.923305,-74.814137,2024-11-22,vendida
CO014015,Barranquilla,Apartamento,111.1,4,2,112800000.0,10.994581,-74.824297,2024-05-03,publicada
CO035204,Barranquilla,Casa,130.7,1,1,200400000.0,10.94114,-74.73883,2024-12-22,vendida
CO011111,Medellín,Apartaestudio,38.1,4,2,60000000,6.286946,-75.530727,2024-09-03,remodelacion
CO038208,Medellin,Casa,114.5,3,3,199100000.0,6.303983,-75.604051,2024-07-09,comprada
